"","time","prob"
"1",1,0
"2",2,0
"3",3,0
"4",4,0
"5",5,0
"6",6,0
"7",7,0
"8",8,0
"9",9,0
"10",10,0
"11",11,0
"12",12,0
"13",13,0
"14",14,0
"15",15,0
"16",16,0
"17",17,0
"18",18,0
"19",19,0
"20",20,0
"21",21,0
"22",22,0
"23",23,0
"24",24,0
"25",25,0
"26",26,0
"27",27,0
"28",28,0
"29",29,0
"30",30,0
"31",31,0
"32",32,0
"33",33,0
"34",34,0
"35",35,0
"36",36,0
"37",37,0
"38",38,0
"39",39,0
"40",40,0
"41",41,0
"42",42,0
"43",43,0
"44",44,0
"45",45,0
"46",46,0
"47",47,0
"48",48,0
"49",49,0
"50",50,0
"51",51,0
"52",52,0
"53",53,0
"54",54,0
"55",55,0
"56",56,0
"57",57,0
"58",58,0
"59",59,0
"60",60,0
"61",61,0
"62",62,0
"63",63,0
"64",64,0
"65",65,0
"66",66,0
"67",67,0
"68",68,0
"69",69,0
"70",70,0
"71",71,0
"72",72,0
"73",73,0
"74",74,0
"75",75,0
"76",76,0
"77",77,0
"78",78,0
"79",79,0
"80",80,0
"81",81,0
"82",82,0
"83",83,0
"84",84,0
"85",85,0
"86",86,0
"87",87,0
"88",88,0
"89",89,0
"90",90,0
"91",91,0
"92",92,3.60149462026741e-05
"93",93,7.20298924053482e-05
"94",94,0.000108044838608022
"95",95,0.000144059784810696
"96",96,0.00018007473101337
"97",97,0.000216089677216045
"98",98,0.000252104623418719
"99",99,0.000288119569621393
"100",100,0.000324134515824067
"101",101,0.000360149462026741
"102",102,0.000396164408229415
"103",103,0.000432179354432089
"104",104,0.000468194300634763
"105",105,0.000504209246837437
"106",106,0.000540224193040111
"107",107,0.000576239139242785
"108",108,0.00061225408544546
"109",109,0.000648269031648134
"110",110,0.000684283977850808
"111",111,0.000720298924053482
"112",112,0.000756313870256156
"113",113,0.00079232881645883
"114",114,0.000828343762661504
"115",115,0.000864358708864178
"116",116,0.000900373655066852
"117",117,0.000936388601269526
"118",118,0.0009724035474722
"119",119,0.00100841849367487
"120",120,0.00104443343987755
"121",121,0.00108044838608022
"122",122,0.00112396644607512
"123",123,0.00116748450607002
"124",124,0.00121100256606492
"125",125,0.00125452062605981
"126",126,0.00129803868605471
"127",127,0.00134155674604961
"128",128,0.00138507480604451
"129",129,0.00142859286603941
"130",130,0.0014721109260343
"131",131,0.0015156289860292
"132",132,0.0015591470460241
"133",133,0.001602665106019
"134",134,0.0016461831660139
"135",135,0.00168970122600879
"136",136,0.00173321928600369
"137",137,0.00177673734599859
"138",138,0.00182025540599349
"139",139,0.00186377346598838
"140",140,0.00190729152598328
"141",141,0.00195080958597818
"142",142,0.00199432764597308
"143",143,0.00203784570596798
"144",144,0.00208136376596287
"145",145,0.00212488182595777
"146",146,0.00216839988595267
"147",147,0.00221191794594757
"148",148,0.00225543600594246
"149",149,0.00229895406593736
"150",150,0.00234247212593226
"151",151,0.00238599018592716
"152",152,0.00240639865544201
"153",153,0.00242680712495686
"154",154,0.0024472155944717
"155",155,0.00246762406398655
"156",156,0.0024880325335014
"157",157,0.00250844100301625
"158",158,0.0025288494725311
"159",159,0.00254925794204595
"160",160,0.0025696664115608
"161",161,0.00259007488107565
"162",162,0.00261048335059049
"163",163,0.00263089182010534
"164",164,0.00265130028962019
"165",165,0.00267170875913504
"166",166,0.00269211722864989
"167",167,0.00271252569816474
"168",168,0.00273293416767959
"169",169,0.00275334263719443
"170",170,0.00277375110670928
"171",171,0.00279415957622413
"172",172,0.00281456804573898
"173",173,0.00283497651525383
"174",174,0.00285538498476868
"175",175,0.00287579345428353
"176",176,0.00289620192379838
"177",177,0.00291661039331322
"178",178,0.00293701886282807
"179",179,0.00295742733234292
"180",180,0.00297783580185777
"181",181,0.00299824427137262
"182",182,0.00298864028571857
"183",183,0.00297903630006453
"184",184,0.00296943231441048
"185",185,0.00295982832875643
"186",186,0.00295022434310239
"187",187,0.00294062035744834
"188",188,0.00293101637179429
"189",189,0.00292141238614025
"190",190,0.0029118084004862
"191",191,0.00290220441483215
"192",192,0.00289260042917811
"193",193,0.00288299644352406
"194",194,0.00287339245787001
"195",195,0.00286378847221597
"196",196,0.00285418448656192
"197",197,0.00284458050090788
"198",198,0.00283497651525383
"199",199,0.00282537252959978
"200",200,0.00281576854394574
"201",201,0.00280616455829169
"202",202,0.00279656057263764
"203",203,0.0027869565869836
"204",204,0.00277735260132955
"205",205,0.0027677486156755
"206",206,0.00275814463002146
"207",207,0.00274854064436741
"208",208,0.00273893665871336
"209",209,0.00272933267305932
"210",210,0.00271972868740527
"211",211,0.00271012470175123
"212",212,0.00277765272588124
"213",213,0.00284518075001125
"214",214,0.00291270877414127
"215",215,0.00298023679827128
"216",216,0.0030477648224013
"217",217,0.00311529284653131
"218",218,0.00318282087066132
"219",219,0.00325034889479134
"220",220,0.00331787691892135
"221",221,0.00338540494305136
"222",222,0.00345293296718138
"223",223,0.00352046099131139
"224",224,0.00358798901544141
"225",225,0.00365551703957142
"226",226,0.00372304506370143
"227",227,0.00379057308783145
"228",228,0.00385810111196146
"229",229,0.00392562913609148
"230",230,0.00399315716022149
"231",231,0.0040606851843515
"232",232,0.00412821320848152
"233",233,0.00419574123261153
"234",234,0.00426326925674155
"235",235,0.00433079728087156
"236",236,0.00439832530500157
"237",237,0.00446585332913159
"238",238,0.0045333813532616
"239",239,0.00460090937739161
"240",240,0.00466843740152163
"241",241,0.00473596542565164
"242",242,0.00463992556911118
"243",243,0.00454388571257072
"244",244,0.00444784585603025
"245",245,0.00435180599948979
"246",246,0.00425576614294932
"247",247,0.00415972628640886
"248",248,0.00406368642986839
"249",249,0.00396764657332793
"250",250,0.00387160671678746
"251",251,0.003775566860247
"252",252,0.00367952700370654
"253",253,0.00358348714716607
"254",254,0.00348744729062561
"255",255,0.00339140743408514
"256",256,0.00329536757754468
"257",257,0.00319932772100422
"258",258,0.00310328786446375
"259",259,0.00300724800792329
"260",260,0.00291120815138282
"261",261,0.00281516829484236
"262",262,0.00271912843830189
"263",263,0.00262308858176143
"264",264,0.00252704872522097
"265",265,0.0024310088686805
"266",266,0.00233496901214004
"267",267,0.00223892915559957
"268",268,0.00214288929905911
"269",269,0.00204684944251864
"270",270,0.00195080958597818
"271",271,0.00185476972943772
"272",272,0.00182565764792389
"273",273,0.00179654556641006
"274",274,0.00176743348489623
"275",275,0.0017383214033824
"276",276,0.00170920932186857
"277",277,0.00168009724035475
"278",278,0.00165098515884092
"279",279,0.00162187307732709
"280",280,0.00159276099581326
"281",281,0.00156364891429943
"282",282,0.00153453683278561
"283",283,0.00150542475127178
"284",284,0.00147631266975795
"285",285,0.00144720058824412
"286",286,0.00141808850673029
"287",287,0.00138897642521646
"288",288,0.00135986434370264
"289",289,0.00133075226218881
"290",290,0.00130164018067498
"291",291,0.00127252809916115
"292",292,0.00124341601764732
"293",293,0.00121430393613349
"294",294,0.00118519185461967
"295",295,0.00115607977310584
"296",296,0.00112696769159201
"297",297,0.00109785561007818
"298",298,0.00106874352856435
"299",299,0.00103963144705053
"300",300,0.0010105193655367
"301",301,0.000981407284022869
"302",302,0.000948693707888773
"303",303,0.000915980131754678
"304",304,0.000883266555620582
"305",305,0.000850552979486487
"306",306,0.000817839403352391
"307",307,0.000785125827218295
"308",308,0.0007524122510842
"309",309,0.000719698674950104
"310",310,0.000686985098816008
"311",311,0.000654271522681913
"312",312,0.000621557946547817
"313",313,0.000588844370413721
"314",314,0.000556130794279626
"315",315,0.00052341721814553
"316",316,0.000490703642011435
"317",317,0.000457990065877339
"318",318,0.000425276489743243
"319",319,0.000392562913609148
"320",320,0.000359849337475052
"321",321,0.000327135761340956
"322",322,0.000294422185206861
"323",323,0.000261708609072765
"324",324,0.000228995032938669
"325",325,0.000196281456804574
"326",326,0.000163567880670478
"327",327,0.000130854304536383
"328",328,9.81407284022869e-05
"329",329,6.54271522681913e-05
"330",330,3.27135761340956e-05
"331",331,0
"332",332,0
"333",333,0
"334",334,0
"335",335,0
"336",336,0
"337",337,0
"338",338,0
"339",339,0
"340",340,0
"341",341,0
"342",342,0
"343",343,0
"344",344,0
"345",345,0
"346",346,0
"347",347,0
"348",348,0
"349",349,0
"350",350,0
"351",351,0
"352",352,0
"353",353,0
"354",354,0
"355",355,0
"356",356,0
"357",357,0
"358",358,0
"359",359,0
"360",360,0
"361",361,0
"362",362,7.50311379222377e-05
"363",363,0.000150062275844475
"364",364,0.000225093413766713
"365",365,0.000300124551688951
"366",366,0.000375155689611188
"367",367,0.000450186827533426
"368",368,0.000525217965455664
"369",369,0.000600249103377901
"370",370,0.000675280241300139
"371",371,0.000750311379222377
"372",372,0.000825342517144615
"373",373,0.000900373655066852
"374",374,0.00097540479298909
"375",375,0.00105043593091133
"376",376,0.00112546706883357
"377",377,0.0012004982067558
"378",378,0.00127552934467804
"379",379,0.00135056048260028
"380",380,0.00142559162052252
"381",381,0.00150062275844475
"382",382,0.00157565389636699
"383",383,0.00165068503428923
"384",384,0.00172571617221147
"385",385,0.0018007473101337
"386",386,0.00187577844805594
"387",387,0.00195080958597818
"388",388,0.00202584072390042
"389",389,0.00210087186182266
"390",390,0.00217590299974489
"391",391,0.00225093413766713
"392",392,0.00245111721364366
"393",393,0.00265130028962019
"394",394,0.00285148336559672
"395",395,0.00305166644157325
"396",396,0.00325184951754978
"397",397,0.00345203259352631
"398",398,0.00365221566950284
"399",399,0.00385239874547937
"400",400,0.0040525818214559
"401",401,0.00425276489743243
"402",402,0.00445294797340896
"403",403,0.00465313104938549
"404",404,0.00485331412536202
"405",405,0.00505349720133855
"406",406,0.00525368027731508
"407",407,0.00545386335329161
"408",408,0.00565404642926814
"409",409,0.00585422950524467
"410",410,0.0060544125812212
"411",411,0.00625459565719773
"412",412,0.00645477873317426
"413",413,0.00665496180915079
"414",414,0.00685514488512732
"415",415,0.00705532796110385
"416",416,0.00725551103708038
"417",417,0.00745569411305692
"418",418,0.00765587718903345
"419",419,0.00785606026500998
"420",420,0.00805624334098651
"421",421,0.00825642641696304
"422",422,0.00810126202373985
"423",423,0.00794609763051666
"424",424,0.00779093323729347
"425",425,0.00763576884407029
"426",426,0.0074806044508471
"427",427,0.00732544005762391
"428",428,0.00717027566440072
"429",429,0.00701511127117754
"430",430,0.00685994687795435
"431",431,0.00670478248473116
"432",432,0.00654961809150797
"433",433,0.00639445369828478
"434",434,0.0062392893050616
"435",435,0.00608412491183841
"436",436,0.00592896051861522
"437",437,0.00577379612539203
"438",438,0.00561863173216885
"439",439,0.00546346733894566
"440",440,0.00530830294572247
"441",441,0.00515313855249928
"442",442,0.0049979741592761
"443",443,0.00484280976605291
"444",444,0.00468764537282972
"445",445,0.00453248097960653
"446",446,0.00437731658638335
"447",447,0.00422215219316016
"448",448,0.00406698779993697
"449",449,0.00391182340671378
"450",450,0.0037566590134906
"451",451,0.00360149462026741
"452",452,0.00353156559972388
"453",453,0.00346163657918036
"454",454,0.00339170755863683
"455",455,0.00332177853809331
"456",456,0.00325184951754978
"457",457,0.00318192049700626
"458",458,0.00311199147646273
"459",459,0.0030420624559192
"460",460,0.00297213343537568
"461",461,0.00290220441483215
"462",462,0.00283227539428863
"463",463,0.0027623463737451
"464",464,0.00269241735320158
"465",465,0.00262248833265805
"466",466,0.00255255931211453
"467",467,0.002482630291571
"468",468,0.00241270127102748
"469",469,0.00234277225048395
"470",470,0.00227284322994042
"471",471,0.0022029142093969
"472",472,0.00213298518885337
"473",473,0.00206305616830985
"474",474,0.00199312714776632
"475",475,0.0019231981272228
"476",476,0.00185326910667927
"477",477,0.00178334008613575
"478",478,0.00171341106559222
"479",479,0.00164348204504869
"480",480,0.00157355302450517
"481",481,0.00150362400396164
"482",482,0.00145350320382959
"483",483,0.00140338240369753
"484",484,0.00135326160356548
"485",485,0.00130314080343342
"486",486,0.00125302000330137
"487",487,0.00120289920316931
"488",488,0.00115277840303726
"489",489,0.00110265760290521
"490",490,0.00105253680277315
"491",491,0.0010024160026411
"492",492,0.000952295202509041
"493",493,0.000902174402376986
"494",494,0.000852053602244931
"495",495,0.000801932802112876
"496",496,0.000751812001980822
"497",497,0.000701691201848767
"498",498,0.000651570401716712
"499",499,0.000601449601584657
"500",500,0.000551328801452603
"501",501,0.000501208001320548
"502",502,0.000451087201188493
"503",503,0.000400966401056438
"504",504,0.000350845600924383
"505",505,0.000300724800792329
"506",506,0.000250604000660274
"507",507,0.000200483200528219
"508",508,0.000150362400396164
"509",509,0.00010024160026411
"510",510,5.01208001320548e-05
"511",511,0
"512",512,1.2305106619247e-05
"513",513,2.4610213238494e-05
"514",514,3.6915319857741e-05
"515",515,4.92204264769879e-05
"516",516,6.15255330962349e-05
"517",517,7.38306397154819e-05
"518",518,8.61357463347289e-05
"519",519,9.84408529539758e-05
"520",520,0.000110745959573223
"521",521,0.00012305106619247
"522",522,0.000135356172811717
"523",523,0.000147661279430964
"524",524,0.000159966386050211
"525",525,0.000172271492669458
"526",526,0.000184576599288705
"527",527,0.000196881705907952
"528",528,0.000209186812527199
"529",529,0.000221491919146446
"530",530,0.000233797025765693
"531",531,0.00024610213238494
"532",532,0.000258407239004187
"533",533,0.000270712345623434
"534",534,0.000283017452242681
"535",535,0.000295322558861928
"536",536,0.000307627665481175
"537",537,0.000319932772100422
"538",538,0.000332237878719669
"539",539,0.000344542985338915
"540",540,0.000356848091958162
"541",541,0.000369153198577409
"542",542,0.000395864283677726
"543",543,0.000422575368778043
"544",544,0.000449286453878359
"545",545,0.000475997538978676
"546",546,0.000502708624078993
"547",547,0.000529419709179309
"548",548,0.000556130794279626
"549",549,0.000582841879379942
"550",550,0.000609552964480259
"551",551,0.000636264049580576
"552",552,0.000662975134680892
"553",553,0.000689686219781209
"554",554,0.000716397304881526
"555",555,0.000743108389981842
"556",556,0.000769819475082159
"557",557,0.000796530560182475
"558",558,0.000823241645282792
"559",559,0.000849952730383109
"560",560,0.000876663815483425
"561",561,0.000903374900583742
"562",562,0.000930085985684058
"563",563,0.000956797070784375
"564",564,0.000983508155884692
"565",565,0.00101021924098501
"566",566,0.00103693032608533
"567",567,0.00106364141118564
"568",568,0.00109035249628596
"569",569,0.00111706358138627
"570",570,0.00114377466648659
"571",571,0.00117048575158691
